gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc03g095720.2	Solyc03g095720.2.1	Solyc03g095720.2.1	K4BIZ5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095730.2	Solyc03g095730.2.1	Solyc03g095730.2.1	K4BIZ6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095750.1	Solyc03g095750.1.1	Solyc03g095750.1.1	K4BIZ7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095760.2	Solyc03g095760.2.1	Solyc03g095760.2.1	K4BIZ8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095770.2	Solyc03g095770.2.1	Solyc03g095770.2.1	K4BIZ9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095780.1	Solyc03g095780.1.1	Solyc03g095780.1.1	K4BJ00	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095790.1	Solyc03g095790.1.1	Solyc03g095790.1.1	K4BJ01	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095800.1	Solyc03g095800.1.1	Solyc03g095800.1.1	K4BJ02	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095810.2	Solyc03g095810.2.1	Solyc03g095810.2.1	K4BJ03	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095820.2	Solyc03g095820.2.1	Solyc03g095820.2.1	K4BJ04	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095830.1	Solyc03g095830.1.1	Solyc03g095830.1.1	K4BJ05	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095840.2	Solyc03g095840.2.1	Solyc03g095840.2.1	K4BJ06	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095850.1	Solyc03g095850.1.1	Solyc03g095850.1.1	K4BJ07	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095860.2	Solyc03g095860.2.1	Solyc03g095860.2.1	K4BJ08	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095870.1	Solyc03g095870.1.1	Solyc03g095870.1.1	K4BJ09	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095880.1	Solyc03g095880.1.1	Solyc03g095880.1.1	K4BJ10	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095890.1	Solyc03g095890.1.1	Solyc03g095890.1.1	K4BJ11	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095900.2	Solyc03g095900.2.1	Solyc03g095900.2.1	K4BJ12	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095910.1	Solyc03g095910.1.1	Solyc03g095910.1.1	K4BJ13	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095920.1	Solyc03g095920.1.1	Solyc03g095920.1.1	K4BJ14	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095930.1	Solyc03g095930.1.1	Solyc03g095930.1.1	K4BJ15	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095940.1	Solyc03g095940.1.1	Solyc03g095940.1.1	K4BJ16	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095950.2	Solyc03g095950.2.1	Solyc03g095950.2.1	K4BJ17	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095960.1	Solyc03g095960.1.1	Solyc03g095960.1.1	K4BJ18	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095970.2	Solyc03g095970.2.1	Solyc03g095970.2.1	K4BJ19	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095980.2	Solyc03g095980.2.1	Solyc03g095980.2.1	K4BJ20	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g095990.1	Solyc03g095990.1.1	Solyc03g095990.1.1	K4BJ21	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096000.2	Solyc03g096000.2.1	Solyc03g096000.2.1	K4BJ22	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096010.1	Solyc03g096010.1.1	Solyc03g096010.1.1	K4BJ23	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096020.1	Solyc03g096020.1.1	Solyc03g096020.1.1	K4BJ24	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096030.2	Solyc03g096030.2.1	Solyc03g096030.2.1	K4BJ25	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096040.2	Solyc03g096040.2.1	Solyc03g096040.2.1	K4BJ26	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096050.2	Solyc03g096050.2.1	Solyc03g096050.2.1	K4BJ27	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096060.1	Solyc03g096060.1.1	Solyc03g096060.1.1	K4BJ28	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096070.2	Solyc03g096070.2.1	Solyc03g096070.2.1	K4BJ29	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096080.2	Solyc03g096080.2.1	Solyc03g096080.2.1	K4BJ30	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096090.2	Solyc03g096090.2.1	Solyc03g096090.2.1	K4BJ31	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096100.1	Solyc03g096100.1.1	Solyc03g096100.1.1	K4BJ32	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096110.1	Solyc03g096110.1.1	Solyc03g096110.1.1	K4BJ33	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096120.1	Solyc03g096120.1.1	Solyc03g096120.1.1	K4BJ34	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096130.1	Solyc03g096130.1.1	Solyc03g096130.1.1	K4BJ35	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096140.1	Solyc03g096140.1.1	Solyc03g096140.1.1	K4BJ36	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096150.1	Solyc03g096150.1.1	Solyc03g096150.1.1	K4BJ37	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096160.1	Solyc03g096160.1.1	Solyc03g096160.1.1	K4BJ38	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096170.1	Solyc03g096170.1.1	Solyc03g096170.1.1	K4BJ39	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096180.2	Solyc03g096180.2.1	Solyc03g096180.2.1	K4BJ40	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096190.1	Solyc03g096190.1.1	Solyc03g096190.1.1	K4BJ41	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096200.1	Solyc03g096200.1.1	Solyc03g096200.1.1	K4BJ42	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096210.1	Solyc03g096210.1.1	Solyc03g096210.1.1	K4BJ43	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096220.2	Solyc03g096220.2.1	Solyc03g096220.2.1	K4BJ44	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096230.1	Solyc03g096230.1.1	Solyc03g096230.1.1	K4BJ45	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096240.1	Solyc03g096240.1.1	Solyc03g096240.1.1	K4BJ46	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096250.2	Solyc03g096250.2.1	Solyc03g096250.2.1	K4BJ47	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096260.1	Solyc03g096260.1.1	Solyc03g096260.1.1	K4BJ48	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096270.1	Solyc03g096270.1.1	Solyc03g096270.1.1	K4BJ49	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096280.1	Solyc03g096280.1.1	Solyc03g096280.1.1	K4BJ50	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096290.2	Solyc03g096290.2.1	Solyc03g096290.2.1	K4BJ51	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096300.2	Solyc03g096300.2.1	Solyc03g096300.2.1	K4BJ52	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096320.1	Solyc03g096320.1.1	Solyc03g096320.1.1	K4BJ53	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096330.1	Solyc03g096330.1.1	Solyc03g096330.1.1	K4BJ54	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096340.1	Solyc03g096340.1.1	Solyc03g096340.1.1	K4BJ55	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096350.2	Solyc03g096350.2.1	Solyc03g096350.2.1	K4BJ56	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096360.2	Solyc03g096360.2.1	Solyc03g096360.2.1	K4BJ57	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096370.2	Solyc03g096370.2.1	Solyc03g096370.2.1	K4BJ58	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096380.2	Solyc03g096380.2.1	Solyc03g096380.2.1	Q9XE49	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096390.2	Solyc03g096390.2.1	Solyc03g096390.2.1	K4BJ60	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096400.1	Solyc03g096400.1.1	Solyc03g096400.1.1	K4BJ61	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096410.1	Solyc03g096410.1.1	Solyc03g096410.1.1	K4BJ62	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096420.1	Solyc03g096420.1.1	Solyc03g096420.1.1	K4BJ63	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096430.1	Solyc03g096430.1.1	Solyc03g096430.1.1	K4BJ64	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096440.1	Solyc03g096440.1.1	Solyc03g096440.1.1	K4BJ65	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096450.1	Solyc03g096450.1.1	Solyc03g096450.1.1	K4BJ66	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096460.2	Solyc03g096460.2.1	Solyc03g096460.2.1	Q672Q3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096470.1	Solyc03g096470.1.1	Solyc03g096470.1.1	K4BJ68	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096490.1	Solyc03g096490.1.1	Solyc03g096490.1.1	K4BJ69	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096500.1	Solyc03g096500.1.1	Solyc03g096500.1.1	K4BJ70	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096520.1	Solyc03g096520.1.1	Solyc03g096520.1.1	K4BJ71	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096530.1	Solyc03g096530.1.1	Solyc03g096530.1.1	K4BJ72	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096540.2	Solyc03g096540.2.1	Solyc03g096540.2.1	K4BJ73	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096550.2	Solyc03g096550.2.1	Solyc03g096550.2.1	K4BJ74	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096560.1	Solyc03g096560.1.1	Solyc03g096560.1.1	K4BJ75	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096570.1	Solyc03g096570.1.1	Solyc03g096570.1.1	K4BJ76	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096580.1	Solyc03g096580.1.1	Solyc03g096580.1.1	K4BJ77	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096600.1	Solyc03g096600.1.1	Solyc03g096600.1.1	K4BJ78	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096610.1	Solyc03g096610.1.1	Solyc03g096610.1.1	K4BJ79	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096620.1	Solyc03g096620.1.1	Solyc03g096620.1.1	K4BJ80	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096630.1	Solyc03g096630.1.1	Solyc03g096630.1.1	K4BJ81	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096640.2	Solyc03g096640.2.1	Solyc03g096640.2.1	K4BJ82	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096650.1	Solyc03g096650.1.1	Solyc03g096650.1.1	K4BJ83	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096660.1	Solyc03g096660.1.1	Solyc03g096660.1.1	K4BJ84	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096670.2	Solyc03g096670.2.1	Solyc03g096670.2.1	K4BJ85	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096680.1	Solyc03g096680.1.1	Solyc03g096680.1.1	K4BJ86	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096690.1	Solyc03g096690.1.1	Solyc03g096690.1.1	K4BJ87	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096700.1	Solyc03g096700.1.1	Solyc03g096700.1.1	K4BJ88	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096710.1	Solyc03g096710.1.1	Solyc03g096710.1.1	K4BJ89	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096720.1	Solyc03g096720.1.1	Solyc03g096720.1.1	K4BJ90	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096730.2	Solyc03g096730.2.1	Solyc03g096730.2.1	Q6J1L7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096740.2	Solyc03g096740.2.1	Solyc03g096740.2.1	K4BJ92	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096750.1	Solyc03g096750.1.1	Solyc03g096750.1.1	K4BJ93	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096760.1	Solyc03g096760.1.1	Solyc03g096760.1.1	K4BJ94	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096770.1	Solyc03g096770.1.1	Solyc03g096770.1.1	K4BJ95	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096780.1	Solyc03g096780.1.1	Solyc03g096780.1.1	K4BJ96	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096790.2	Solyc03g096790.2.1	Solyc03g096790.2.1	K4BJ97	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096800.2	Solyc03g096800.2.1	Solyc03g096800.2.1	K4BJ98	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096810.2	Solyc03g096810.2.1	Solyc03g096810.2.1	K4BJ99	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096820.2	Solyc03g096820.2.1	Solyc03g096820.2.1	K4BJA0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096830.2	Solyc03g096830.2.1	Solyc03g096830.2.1	K4BJA1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096840.2	Solyc03g096840.2.1	Solyc03g096840.2.1	K4BJA2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096850.2	Solyc03g096850.2.1	Solyc03g096850.2.1	K4BJA3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096860.2	Solyc03g096860.2.1	Solyc03g096860.2.1	K4BJA4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096870.2	Solyc03g096870.2.1	Solyc03g096870.2.1	K4BJA5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096880.2	Solyc03g096880.2.1	Solyc03g096880.2.1	K4BJA6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096890.1	Solyc03g096890.1.1	Solyc03g096890.1.1	K4BJA7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096900.2	Solyc03g096900.2.1	Solyc03g096900.2.1	K4BJA8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096910.2	Solyc03g096910.2.1	Solyc03g096910.2.1	K4BJA9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096920.2	Solyc03g096920.2.1	Solyc03g096920.2.1	D1MAF2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096930.2	Solyc03g096930.2.1	Solyc03g096930.2.1	K4BJB1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096940.2	Solyc03g096940.2.1	Solyc03g096940.2.1	K4BJB2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096950.2	Solyc03g096950.2.1	Solyc03g096950.2.1	K4BJB3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096960.2	Solyc03g096960.2.1	Solyc03g096960.2.1	K4BJB4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096980.1	Solyc03g096980.1.1	Solyc03g096980.1.1	K4BJB5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g096990.2	Solyc03g096990.2.1	Solyc03g096990.2.1	K4BJB6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097000.2	Solyc03g097000.2.1	Solyc03g097000.2.1	K4BJB7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097010.2	Solyc03g097010.2.1	Solyc03g097010.2.1	K4BJB8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097020.2	Solyc03g097020.2.1	Solyc03g097020.2.1	K4BJB9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097030.2	Solyc03g097030.2.1	Solyc03g097030.2.1	K4BJC0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097040.1	Solyc03g097040.1.1	Solyc03g097040.1.1	K4BJC1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097050.2	Solyc03g097050.2.1	Solyc03g097050.2.1	K4BJC2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097060.2	Solyc03g097060.2.1	Solyc03g097060.2.1	K4BJC3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097070.2	Solyc03g097070.2.1	Solyc03g097070.2.1	K4BJC4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097080.2	Solyc03g097080.2.1	Solyc03g097080.2.1	K4BJC5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097090.2	Solyc03g097090.2.1	Solyc03g097090.2.1	K4BJC6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097100.1	Solyc03g097100.1.1	Solyc03g097100.1.1	K4BJC7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097110.2	Solyc03g097110.2.1	Solyc03g097110.2.1	K4BJC8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097120.2	Solyc03g097120.2.1	Solyc03g097120.2.1	K4BJC9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097130.2	Solyc03g097130.2.1	Solyc03g097130.2.1	K4BJD0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097140.2	Solyc03g097140.2.1	Solyc03g097140.2.1	K4BJD1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097150.2	Solyc03g097150.2.1	Solyc03g097150.2.1	K4BJD2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097160.2	Solyc03g097160.2.1	Solyc03g097160.2.1	K4BJD3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097170.2	Solyc03g097170.2.1	Solyc03g097170.2.1	K4BJD4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097180.2	Solyc03g097180.2.1	Solyc03g097180.2.1	K4BJD5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097190.2	Solyc03g097190.2.1	Solyc03g097190.2.1	K4BJD6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097200.2	Solyc03g097200.2.1	Solyc03g097200.2.1	K4BJD7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097210.2	Solyc03g097210.2.1	Solyc03g097210.2.1	K4BJD8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097220.1	Solyc03g097220.1.1	Solyc03g097220.1.1	K4BJD9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097230.1	Solyc03g097230.1.1	Solyc03g097230.1.1	K4BJE0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097240.2	Solyc03g097240.2.1	Solyc03g097240.2.1	K4BJE1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097250.2	Solyc03g097250.2.1	Solyc03g097250.2.1	K4BJE2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097260.2	Solyc03g097260.2.1	Solyc03g097260.2.1	K4BJE3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097270.2	Solyc03g097270.2.1	Solyc03g097270.2.1	K4BJE4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097280.2	Solyc03g097280.2.1	Solyc03g097280.2.1	K4BJE5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097290.2	Solyc03g097290.2.1	Solyc03g097290.2.1	K4BJE6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097300.2	Solyc03g097300.2.1	Solyc03g097300.2.1	K4BJE7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097310.2	Solyc03g097310.2.1	Solyc03g097310.2.1	K4BJE8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097320.2	Solyc03g097320.2.1	Solyc03g097320.2.1	K4BJE9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097330.1	Solyc03g097330.1.1	Solyc03g097330.1.1	K4BJF0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097340.1	Solyc03g097340.1.1	Solyc03g097340.1.1	K4BJF1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097350.2	Solyc03g097350.2.1	Solyc03g097350.2.1	K4BJF2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097360.2	Solyc03g097360.2.1	Solyc03g097360.2.1	K4BJF3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097370.2	Solyc03g097370.2.1	Solyc03g097370.2.1	K4BJF4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097380.2	Solyc03g097380.2.1	Solyc03g097380.2.1	K4BJF5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097390.2	Solyc03g097390.2.1	Solyc03g097390.2.1	K4BJF6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097400.1	Solyc03g097400.1.1	Solyc03g097400.1.1	K4BJF7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097410.1	Solyc03g097410.1.1	Solyc03g097410.1.1	K4BJF8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097420.2	Solyc03g097420.2.1	Solyc03g097420.2.1	K4BJF9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097430.1	Solyc03g097430.1.1	Solyc03g097430.1.1	K4BJG0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097440.2	Solyc03g097440.2.1	Solyc03g097440.2.1	K4BJG1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097450.2	Solyc03g097450.2.1	Solyc03g097450.2.1	K4BJG2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097460.2	Solyc03g097460.2.1	Solyc03g097460.2.1	K4BJG3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097470.2	Solyc03g097470.2.1	Solyc03g097470.2.1	K4BJG4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097480.1	Solyc03g097480.1.1	Solyc03g097480.1.1	K4BJG5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097490.2	Solyc03g097490.2.1	Solyc03g097490.2.1	K4BJG6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097500.2	Solyc03g097500.2.1	Solyc03g097500.2.1	K4BJG7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097510.1	Solyc03g097510.1.1	Solyc03g097510.1.1	K4BJG8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097520.2	Solyc03g097520.2.1	Solyc03g097520.2.1	K4BJG9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097530.2	Solyc03g097530.2.1	Solyc03g097530.2.1	K4BJH0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097540.1	Solyc03g097540.1.1	Solyc03g097540.1.1	K4BJH1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097550.2	Solyc03g097550.2.1	Solyc03g097550.2.1	K4BJH2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097560.2	Solyc03g097560.2.1	Solyc03g097560.2.1	K4BJH3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097570.2	Solyc03g097570.2.1	Solyc03g097570.2.1	K4BJH4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097580.2	Solyc03g097580.2.1	Solyc03g097580.2.1	K4BJH5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097590.2	Solyc03g097590.2.1	Solyc03g097590.2.1	K4BJH6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097600.2	Solyc03g097600.2.1	Solyc03g097600.2.1	K4BJH7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097610.2	Solyc03g097610.2.1	Solyc03g097610.2.1	K4BJH8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097620.1	Solyc03g097620.1.1	Solyc03g097620.1.1	K4BJH9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097630.2	Solyc03g097630.2.1	Solyc03g097630.2.1	K4BJI0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097640.2	Solyc03g097640.2.1	Solyc03g097640.2.1	K4BJI1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097650.2	Solyc03g097650.2.1	Solyc03g097650.2.1	K4BJI2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097660.2	Solyc03g097660.2.1	Solyc03g097660.2.1	K4BJI3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097670.2	Solyc03g097670.2.1	Solyc03g097670.2.1	K4BJI4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097680.2	Solyc03g097680.2.1	Solyc03g097680.2.1	K4BJI5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097690.2	Solyc03g097690.2.1	Solyc03g097690.2.1	K4BJI6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097700.2	Solyc03g097700.2.1	Solyc03g097700.2.1	K4BJI7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097710.2	Solyc03g097710.2.1	Solyc03g097710.2.1	K4BJI8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097720.2	Solyc03g097720.2.1	Solyc03g097720.2.1	K4BJI9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097730.1	Solyc03g097730.1.1	Solyc03g097730.1.1	K4BJJ0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097740.1	Solyc03g097740.1.1	Solyc03g097740.1.1	K4BJJ1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097750.2	Solyc03g097750.2.1	Solyc03g097750.2.1	K4BJJ2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097760.2	Solyc03g097760.2.1	Solyc03g097760.2.1	K4BJJ3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097770.2	Solyc03g097770.2.1	Solyc03g097770.2.1	K4BJJ4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097780.2	Solyc03g097780.2.1	Solyc03g097780.2.1	K4BJJ5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097790.2	Solyc03g097790.2.1	Solyc03g097790.2.1	K4BJJ6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097800.2	Solyc03g097800.2.1	Solyc03g097800.2.1	K4BJJ7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc03g097810.1	Solyc03g097810.1.1	Solyc03g097810.1.1	K4BJJ8	Uniprot/SPTREMBL	NONE	-	-	-
